Index,company_id,company_name,category_code,status,owner_id
1631,c:250607,Evil Laugh Games,games_video,operating,35
1632,c:250623,Finger Arts,games_video,operating,48
1633,c:250656,Game Circus,games_video,operating,69
1634,c:250713,Haywoodsoft,games_video,operating,76
1635,c:250720,Hidden Variable Studios,games_video,operating,80
1636,c:250741,Idealix,games_video,operating,83
1637,c:250780,Jericho Games,games_video,operating,61
1638,c:250809,Neil A. Kjos Music,games_video,operating,84
1639,c:250831,Last Day of Work,games_video,operating,93
1640,c:250834,Legacy Interactive,games_video,operating,30
1641,c:250862,Major 4 Apps,games_video,operating,64
1642,c:250884,Massive Holdings,games_video,operating,73
1643,c:250906,MobilityWare,games_video,operating,14
1644,c:250999,Peak Systems,games_video,operating,14
1645,c:251035,Pocket Zebra,games_video,operating,1
1646,c:251040,Prestige Gaming,games_video,operating,97
1647,c:251043,Product Madness,games_video,operating,20
1648,c:251104,Secret Headquarters,games_video,operating,42
1649,c:251114,SilverMoon Games,games_video,operating,6
1650,c:251127,Sky Parlor Studios,games_video,operating,93
1651,c:251142,SNK PLAYMORE,games_video,operating,48
1652,c:251144,Soap Creative,games_video,operating,72
1653,c:251202,Tapstic,games_video,operating,81
1654,c:251214,TenPearls,games_video,operating,87
1655,c:25122,Humphrey Enterprises,software,operating,57
1656,c:251229,Thy Word is True,games_video,operating,35
1657,c:251244,Top Free Games Factory,games_video,operating,17
1658,c:251254,Toy Studio,games_video,operating,92
1659,c:251282,Venan Entertainment,games_video,operating,11
1660,c:251283,Vertical Moon,games_video,operating,85
1661,c:251295,VIZ Media,games_video,operating,28
1662,c:251312,Wooblue,games_video,operating,14
1663,c:251370,Tantrum Apps,games_video,operating,86
1664,c:25146,Riverside Company,other,operating,59
1665,c:2517,Project10X,consulting,operating,54
1667,c:2530,ePillager,software,operating,94
1668,c:253101,Todoroo,mobile,operating,11
1669,c:253140,RichTech,mobile,operating,14
1670,c:253161,9 Square,mobile,operating,64
1671,c:253163,ADEV,mobile,operating,26
1672,c:253169,AmberAlertGPS,mobile,operating,15
1673,c:253170,Antecea,mobile,operating,51
1674,c:253189,Cre8tive Apps,mobile,operating,74
1675,c:253235,The Omni Group,mobile,operating,29
1676,c:253257,Ten 8 Industries,mobile,operating,50
1677,c:253280,mSeven Software,mobile,operating,39
1678,c:25330,Linkage Biosciences,biotech,operating,66
1679,c:25397,ScrewAttack Entertainment,web,operating,58
1681,c:254419,MiCommand,mobile,operating,14
1682,c:254492,Headlight Software,mobile,operating,57
1683,c:254598,Radiantlabs,mobile,operating,91
1684,c:254610,Neuron Industries,mobile,operating,23
1685,c:254619,ProtectStar,mobile,operating,74
1686,c:254623,Hypnosis & Subliminal,mobile,operating,35
1687,c:254649,Nick Vellios,mobile,operating,94
1688,c:254652,Vurgood Applications,mobile,operating,69
1689,c:254656,Wikreate,mobile,operating,55
1690,c:254677,KPLC,mobile,operating,62
1691,c:254683,Raycom Media,mobile,operating,58
1692,c:254688,WDBJ Television,mobile,operating,64
1693,c:254689,WKYC TV,mobile,operating,49
1694,c:254691,Lilly Broadcasting,mobile,operating,78
1695,c:254697,Canty & Associates,mobile,operating,13
1696,c:254719,McNeil-PPC,mobile,operating,90
1697,c:25474,Solus Biosystems,biotech,closed,70
1698,c:254767,Northern Lights Media,mobile,operating,63
1699,c:254786,Advenio,mobile,operating,27
1700,c:254792,Asbury Mobile,mobile,operating,23
1701,c:254793,The Bay Area Air Quality Management District,mobile,operating,63
1702,c:254804,Davis Instruments,mobile,operating,51
1703,c:254826,KHAS-TV,mobile,operating,59
1704,c:254842,Weather Apps,mobile,operating,20
1705,c:2549,Mobixell Networks,mobile,operating,69
1708,c:255490,Latitude Learning,software,operating,79
1711,c:25628,PromoteWare,web,operating,28
1712,c:25632,CherryRoad Technologies,consulting,operating,73
1713,c:256335,DigitalCiggz.com,ecommerce,operating,55
1715,c:256477,DARA BioSciences,biotech,operating,75
1717,c:25650,Truckeo,ecommerce,operating,76
1718,c:256544,Cinovate,consulting,operating,6
1719,c:256738,Shared Spectrum,software,operating,48
1721,c:25696,Pragmatic Works,enterprise,operating,37
1722,c:257,Myfacepage,other,operating,96
1723,c:25703,Haemonetics,biotech,ipo,31
1724,c:25707,R&E International,software,acquired,96
1725,c:25720,Omni-ID,hardware,operating,72
1726,c:25721,Zymeworks,biotech,operating,17
1727,c:25722,Athenix,biotech,acquired,67
1728,c:257360,The Schultz Company,ecommerce,operating,11
1731,c:257569,Picmonic,biotech,operating,39
1732,c:25757,Backstage,web,operating,71
1733,c:25763,MEDecision,software,operating,21
1735,c:25778,Magen BioSciences,biotech,acquired,41
1736,c:25787,Pipeline Financial Group,enterprise,operating,42
1737,c:25789,Route Sense,network_hosting,acquired,20
1738,c:258291,PicSides,software,operating,48
1740,c:2587,groovr,mobile,operating,33
1742,c:258780,Vital Art and Science,hardware,operating,14
1743,c:258892,Emerald Therapeutics,biotech,operating,76
1744,c:258978,Carnival,mobile,operating,69
1746,c:259251,proteonomix,biotech,operating,36
1747,c:259696,Evolv Technologies,other,operating,57
1749,c:2604,MT Mind Technology,web,operating,52
1750,c:26079,Finsbury Solutions,software,operating,12
1751,c:260790,Telecom Transport Management,mobile,operating,18
1752,c:26088,tekGIANTS,consulting,acquired,74
1753,c:26094,Innovative Enterprise Solutions,software,acquired,83
1754,c:261135,AppSnack,mobile,operating,80
1755,c:261217,iNvolved Media,advertising,operating,89
1756,c:261226,Fezzee,software,operating,14
1758,c:26130,Widearea Systems,software,operating,58
1759,c:261390,Owl biomedical,biotech,operating,92
1760,c:26145,Firefly Database Solutions,software,acquired,7
1761,c:26151,Control Solutions,other,acquired,44
1762,c:261570,MagicRuby,software,operating,40
1763,c:261592,MyRxCoupons,ecommerce,operating,23
1765,c:261952,SecurePay,ecommerce,operating,23
1766,c:261957,Shoutback Concepts,advertising,operating,10
1767,c:261973,Foster Web Marketing,consulting,operating,8
1768,c:261997,Strata Marketing,advertising,operating,33
1769,c:262003,The Pulse Network,advertising,operating,7
1770,c:262021,Zeeto Media,advertising,operating,84
1771,c:262023,Zoovy,ecommerce,operating,39
1778,c:262765,20spokes,consulting,operating,61
1779,c:26280,LaurelTech,other,acquired,57
1780,c:263028,psGive,other,operating,83
1782,c:263331,TravelStorysGPS,software,operating,47
1783,c:263349,eTrak,other,operating,90
1784,c:2635,Skobee,web,operating,92
1785,c:263561,EVS Glaucoma Therapeutics,biotech,operating,96
1786,c:26358,Ph03nix New Media,games_video,closed,69
1788,c:263863,Leotus,hardware,operating,8
1789,c:263923,Imperium Health Management,biotech,operating,91
1790,c:263935,Hope Street Media,web,operating,74
1791,c:263937,HourlyNerd,consulting,operating,17
1792,c:264239,beneSol,biotech,operating,56
1793,c:264311,CreaTiV Media Group,advertising,operating,24
1795,c:264444,Wimoto Technologies,hardware,operating,6
1796,c:264707,Nerd Kingdom,software,operating,69
1797,c:264774,Proxi,games_video,operating,78
1799,c:264861,LYFE Mobile,advertising,operating,74
1800,c:264934,ActionX,mobile,operating,22
1801,c:264951,Blowout Boutique,ecommerce,operating,61
1802,c:265239,BitWall,software,operating,66
1803,c:26533,Danoo,advertising,acquired,39
1804,c:26571,SignaCert,software,operating,34
1805,c:265772,Cool Lumens,hardware,operating,5
1806,c:265811,Angoss Software,software,operating,68
1807,c:265908,Primalogik Software Solutions,software,operating,29
1808,c:26607,DiveIntoThePool.com,web,operating,65
1809,c:266554,Castle Hill,web,operating,82
1811,c:266809,UpDesk,hardware,operating,98
1812,c:266838,Concert Telecommunications,network_hosting,operating,31
1813,c:266847,Songlily,ecommerce,operating,37
1814,c:26690,Venturi Wireless,mobile,operating,78
1817,c:267143,Hotspot,mobile,operating,86
1818,c:26729,Calistoga Pharmaceuticals,biotech,acquired,17
1820,c:267304,ustyme,software,operating,96
1821,c:26738,Lightera,public_relations,acquired,76
1822,c:267566,COH,biotech,operating,77
1823,c:267573,4Tech,biotech,operating,98
1824,c:26761,California 7 Studios,games_video,acquired,36
1825,c:26762,TrueSpan,mobile,closed,9
1826,c:267760,BioInspire Technologies,biotech,operating,26
1827,c:267776,Yvolvr,software,operating,18
1828,c:26778,eXMeritus,network_hosting,acquired,22
1829,c:267783,Reorg Reseach,other,operating,6
1830,c:267786,HubHuman,other,operating,39
1831,c:2680,Oracle Corporation,enterprise,ipo,74
1832,c:268269,Kairos4,other,operating,33
1833,c:268335,Velocomp,other,operating,95
1834,c:268344,CampusEAI Consortium,consulting,operating,68
1835,c:268379,PayUsLessRx.com,ecommerce,operating,39
1837,c:268500,Switchfast Technologies,consulting,operating,21
1839,c:268640,SRS Holdings,biotech,operating,34
1841,c:268647,Western PCA Clinics,biotech,operating,84
1842,c:268659,IDEA SPHERE,biotech,operating,83
1843,c:268666,Medical Device Innovations,biotech,operating,84
1844,c:268715,Rebiotix,biotech,operating,72
1845,c:26874,Business Oriented Systems Software,consulting,operating,22
1846,c:268798,Westfield Labs,ecommerce,operating,77
1847,c:268872,SmartHabitat,hardware,operating,52
1848,c:268885,Innovative Acquisitions,biotech,operating,49
1849,c:268886,Providence Surgery,biotech,operating,100
1850,c:268903,Sixty Second Parent,software,operating,16
1851,c:26908,ASTECH InterMedia,public_relations,acquired,50
1852,c:26913,Onvaio,enterprise,acquired,33
1853,c:269391,Foranima,ecommerce,operating,51
1854,c:269493,Lender Sentinel,software,operating,72
1855,c:269602,Thinkmojo,advertising,operating,65
1856,c:269643,LionShare Media,mobile,operating,52
1857,c:269920,Beyond Hosting,network_hosting,operating,34
1858,c:269974,Soft Health Technologies,software,operating,38
1859,c:269990,WelVU,software,operating,42
1860,c:270070,Chemlogic,other,acquired,45
1861,c:270170,ReeMatch,other,operating,40
1863,c:270205,Tilled Minds,software,operating,35
1864,c:270211,Right Relevance,web,operating,18
1866,c:27035,ChefMom.com,web,acquired,43
1867,c:270431,Synappio,software,operating,100
1869,c:270723,Center for the Advancement of Science in Space,other,operating,35
1870,c:270730,Dilas Intl Customs Brokers,consulting,operating,98
1871,c:270809,Iris Mobile,mobile,operating,81
1872,c:271158,Opegi Holdings,hardware,operating,51
1875,c:271185,Aliphcom,mobile,operating,42
1876,c:271195,Audiotoniq,hardware,operating,43
1877,c:271303,D3Banking,software,operating,96
1880,c:271796,Teak,advertising,operating,37
1882,c:2723,The Bump,web,acquired,9
1883,c:272411,Refac Holdings,other,operating,7
1884,c:27242,Axon Solutions,software,operating,99
1885,c:272621,Klique,other,operating,38
1886,c:27273,Integrated Quality,software,acquired,57
1888,c:273083,MyCrowd,software,operating,24
1889,c:273427,Incentivyze,enterprise,operating,48
1890,c:273478,Noquo,other,operating,75
1891,c:273491,Screenie,other,operating,23
1892,c:27354,Oraya Therapeutics,biotech,operating,6
1893,c:27378,DirecTECH Southwest,hardware,acquired,53
1894,c:2740,Particle,web,acquired,31
1896,c:274173,EPAM,software,operating,50
1897,c:274211,Jump Ramp Games,mobile,operating,3
1898,c:274246,Build & Imagine,games_video,operating,14
1899,c:274247,Sellegit.com,web,operating,3
1900,c:27441,Relievant Medsystems,biotech,operating,90
1902,c:27454,ARYx Therapeutics,biotech,closed,25
1903,c:274860,Defense Mobile,mobile,operating,39
1904,c:274862,Modustri,other,operating,77
1905,c:274895,Silicon Valley IT,other,operating,92
1907,c:275153,Driverdo,other,operating,76
1908,c:275155,7mb Technologies,software,operating,66
1909,c:27516,Cramer Development,software,operating,14
1910,c:2752,Heavy Electrons,web,operating,92
1911,c:275392,Lesson.ly,enterprise,operating,31
1912,c:275402,Five Elements Robotics,hardware,operating,36
1913,c:275466,Adaptive Technologies,software,operating,83
1914,c:275811,Saisei Networks,software,operating,28
1915,c:275815,BET Information Systems,software,operating,9
1916,c:275823,Immy,software,operating,45
1917,c:275854,HighFive Mobile,mobile,operating,11
1918,c:275952,Pango Shyyny,mobile,operating,30
1919,c:276289,SpkrBar,web,operating,94
1923,c:276676,Zolpy,ecommerce,operating,50
1925,c:277077,Stoneside,other,operating,97
1926,c:27715,Digital View,hardware,operating,31
1927,c:277176,XS International,enterprise,operating,84
1928,c:277285,Viooz,other,operating,36
1929,c:277480,AgileCraft Software,software,operating,15
1930,c:277522,ICOR Technology,other,operating,63
1931,c:277606,Atlas Therapeutics,biotech,operating,46
1932,c:277693,PlowMe,other,operating,83
1934,c:277903,Accessbio,biotech,operating,82
1935,c:277990,ShareAd,advertising,operating,54
1936,c:278360,Iid Security,other,operating,22
1937,c:278392,SURF Incubator,other,operating,85
1938,c:278550,IF Technologies,biotech,operating,47
1939,c:278613,The Love Architects,other,operating,3
1942,c:279,DZOIC,web,operating,13
1944,c:279143,innocutis,biotech,operating,5
1945,c:2793,Weblistit,advertising,acquired,22
1946,c:279433,Flywheel Healthcare,biotech,operating,5
1947,c:279497,VSH,biotech,operating,48
1948,c:279520,American Prison Data Systems,software,operating,33
1949,c:279521,Graphsql,other,operating,22
1950,c:279880,BASIS,advertising,operating,14
1951,c:280240,Transilio,other,operating,83
1953,c:280264,Shoulder Options,hardware,operating,82
1954,c:280270,No Surprises Software,software,operating,36
1956,c:28038,SparkWords,web,operating,80
1958,c:280525,Jaunt,software,operating,72
1959,c:280552,Dimension Therapeutics,biotech,operating,36
1960,c:280576,SHOP THE TRENDS,ecommerce,operating,23
1961,c:280610,WordRake,software,operating,38
1964,c:28079,CommuniClique,software,operating,37
1965,c:281035,Vitruvias Therapeutics,biotech,operating,100
1966,c:281106,Yoflowers & Gifts LLP,ecommerce,operating,94
1967,c:281182,Rodo Medical,biotech,operating,98
1968,c:28137,WiredBenefits,other,operating,97
1969,c:281393,Intellipharmaceutics International,biotech,ipo,65
1970,c:281557,Glassful,ecommerce,operating,64
1971,c:281851,Kensho Technologies,software,operating,98
1972,c:281942,MBS HOLDINGS,mobile,operating,79
1973,c:281965,Centrexion,biotech,operating,66
1975,c:282226,Ramsys Telecommunications Incorporated,network_hosting,operating,19
1977,c:282259,TekStream Solutions,software,operating,57
1978,c:282268,Squidbid,web,operating,33
1980,c:282597,Revert,software,operating,68
1981,c:282753,MarketingSuite,other,operating,2
1982,c:282872,Artifact Technogies,software,operating,10
1983,c:282874,Cingulate Therapeutics,biotech,operating,40
1984,c:282875,RealDeck,software,operating,98
1985,c:282887,Prevention Pharmaceuticals,biotech,operating,100
1986,c:282933,Advanced Biomedical Technologies,biotech,operating,72
1987,c:28295,Imaginatik,enterprise,operating,88
1988,c:282977,WiFi Rail,mobile,operating,62
1989,c:2830,Grasshopper,public_relations,operating,31
1990,c:283076,ProfitSee,software,operating,41
1992,c:283398,Clever Machine,software,operating,66
1993,c:283481,XBT,network_hosting,operating,38
1994,c:2835,Adzilla,web,operating,92
1995,c:283500,OraPharma Topco Holdings,biotech,operating,24
1996,c:283525,Lixte Biotechnology Holdings,biotech,operating,33
1997,c:283667,Cryoocyte,other,operating,19
1998,c:283760,Myer,ecommerce,operating,33
1999,c:284028,Fortune Softtech Detroit,software,operating,76
2000,c:284196,Bolt HR,software,operating,25
2002,c:284394,Libri Mobile,advertising,operating,63
2004,c:284526,Studio Neat,hardware,operating,68
2005,c:284574,Platypi,other,operating,40
2006,c:284575,Cheyenne Mountain Games,games_video,operating,7
2007,c:284579,VenatoRx Pharmaceuticals,biotech,operating,63
2008,c:284589,Spring Pharmaceuticals,biotech,operating,22
2009,c:284590,Cumed,biotech,operating,8
2010,c:284593,Fleet Management Holding,other,operating,86
2013,c:284742,Thriveon New Ulm,consulting,operating,46
2014,c:284853,INSTRIBUTION,mobile,operating,22
2019,c:28537,LibreDigital,hardware,acquired,80
2020,c:285501,Mid-America consulting Group,biotech,operating,16
2021,c:2856,BOOMj,web,acquired,10
2022,c:285617,Elemental Foundry,other,operating,35
2023,c:285649,Pixie Technology,software,operating,70
2024,c:285757,Vumanity Media,web,operating,2
2025,c:286043,Gatheredtable,other,operating,33
2030,c:28779,CS3 Technology,consulting,operating,94
2031,c:28847,New York Commerce Group,software,acquired,99
2032,c:28965,iDive,other,operating,49
2033,c:29002,Compendia Bioscience,biotech,acquired,42
2035,c:29022,Teres Solutions,software,acquired,18
2036,c:29029,NETCO ENTERPRISES,consulting,operating,40
2037,c:29089,Enterprise Consulting Services,software,acquired,52
2038,c:2910,Humanized,software,operating,7
2040,c:29270,XenScale,network_hosting,operating,37
2041,c:29292,Eiki International,hardware,operating,1
2042,c:29334,MarketQuiz,enterprise,acquired,71
2043,c:29380,k-Technology,software,acquired,70
2044,c:29389,Masher Media,games_video,operating,85
2045,c:294,Relationals,web,operating,68
2046,c:29436,Gene codes,software,operating,31
2047,c:2960,Vidmeter,web,acquired,37
2048,c:2972,Giant Realm,web,acquired,48
2049,c:2977,Phantom Fiber,mobile,operating,54
2050,c:299,Nononina,web,operating,47
2051,c:29904,DailyBooth,public_relations,acquired,63
2052,c:29934,McDash Analytics,software,operating,51
2053,c:29956,iStorez,web,acquired,96
2054,c:30050,Digital Proctor,software,operating,84
2055,c:30104,Xcel Group,consulting,operating,61
2056,c:30105,AGLOGIC,consulting,operating,14
2058,c:30191,CONEXXUS,software,operating,92
2060,c:3035,SlideAware,web,closed,90
2061,c:30579,San Diego Padres,other,operating,25
2062,c:30686,BusinessMart.com,ecommerce,acquired,2
2063,c:30817,EllisLab,software,operating,50
2065,c:30911,Tweets Lounge,web,operating,16
2066,c:30936,Zumobi,mobile,operating,47
2067,c:3097,RiverWired,network_hosting,operating,64
2068,c:3100,Photrade,web,closed,38
2069,c:31116,Jenson Services,biotech,operating,41
2071,c:3115,Typeroom,web,operating,39
2072,c:3122,NeoEdge Networks,advertising,acquired,39
2073,c:3135,Kidaro,enterprise,acquired,24
2074,c:31439,CorpTropolis,web,operating,26
2075,c:31442,NimbleSource,consulting,operating,24
2076,c:31453,Vaccsys,biotech,closed,50
2078,c:3178,Elastra,software,closed,56
2079,c:3198,Yosemite Technologies,network_hosting,acquired,93
2080,c:32148,NuMobile,software,ipo,86
2081,c:3218,aQuantive,web,acquired,79
2082,c:3220,Lightningcast,web,acquired,66
2083,c:32215,OptionEase,software,acquired,95
2084,c:32255,Infoharmoni,software,operating,66
2086,c:3238,tsumobi,software,operating,95
2087,c:32491,Enobia Pharma,biotech,acquired,4
2088,c:32501,iSOFT Group,software,operating,43
2089,c:32508,Theken Spine,biotech,operating,17
2090,c:3252,DayPort,advertising,acquired,54
2091,c:32520,Cochlear,biotech,operating,36
2092,c:32524,Hawaii Medical,biotech,acquired,48
2093,c:32532,United States Surgical Corporation,biotech,operating,92
2094,c:32534,Synovis Life Technologies,biotech,operating,92
2095,c:3257,buy.at,advertising,acquired,28
2096,c:32639,Han Logistics,software,operating,29
2097,c:32697,ValueBound.in,software,operating,59
2098,c:33750,Mistras Group,enterprise,ipo,47
2099,c:33790,Free All Media,games_video,operating,76
2101,c:33893,Origen Partners,advertising,acquired,69
2103,c:340,Citizenbay,web,closed,42
2104,c:3420,PopJax,web,operating,73
2105,c:34260,Macrae's Blue Book,advertising,operating,62
2106,c:34270,gigzee,games_video,operating,37
2107,c:3452,InformedMD,web,operating,43
2110,c:34820,Doppler Email Marketing,software,operating,3
2111,c:34866,ApartmentSmart.com,other,operating,23
2112,c:34984,VitaPath Genetics,biotech,operating,86
2114,c:35121,runmyerrand,other,operating,79
2115,c:35157,Viacor,biotech,closed,2
2119,c:35335,Namtra Business Solutions,software,operating,61
2120,c:3535,Homestead Technologies,web,acquired,60
2121,c:35353,Accolo,consulting,operating,28
2123,c:35476,Veratect,biotech,closed,36
2124,c:35480,Site9,software,operating,62
2125,c:35485,UniVoIP,public_relations,operating,21
2126,c:35487,Privy.net,web,operating,25
2127,c:35491,CentricInfo,consulting,operating,52
2128,c:35495,Serendeputy,web,operating,91
2129,c:35589,Altair Therapeutics,biotech,closed,92
2130,c:35594,wondertouch,web,acquired,73
2131,c:3583,Desk Cafe,web,operating,64
2132,c:35864,ZoomAtlas,web,operating,7
2133,c:359,Mattel,web,operating,51
2134,c:3593,Syrinx Consulting,web,operating,78
2135,c:35959,Nexyoo,advertising,operating,52
2136,c:3607,Manyeta,biotech,operating,37
2137,c:3608,DistinctHorizon,software,operating,14
2138,c:36301,hField Technologies,software,operating,62
2139,c:36316,Receptos,biotech,operating,34
2140,c:36335,OtherNum,public_relations,operating,78
2141,c:36348,Elf Island,games_video,operating,91
2142,c:36357,CreateMyCookbook,other,operating,61
2144,c:7561,Sonya Labs,web,closed,79
2145,c:758,Web Clients,web,acquired,94
2146,c:75818,Spiffy Pixel Inc.,software,operating,75
2147,c:75924,SourceSolution,software,operating,44
2148,c:75937,Kinex Pharmaceuticals,biotech,operating,46
2149,c:76039,Krave Media Group,advertising,operating,88
2150,c:76063,Springleaf Therapeutics,biotech,operating,1
2151,c:7618,Vonage,mobile,ipo,44
2152,c:7619,CBeyond,web,operating,99
2154,c:76599,WeTalky,software,operating,43
2155,c:7663,Bones in Motion,web,operating,96
2157,c:7705,Clicklab,software,operating,22
2158,c:77142,Splick-it,ecommerce,operating,64
2159,c:77245,OperaGram.com,other,operating,25
2162,c:77414,Pathway Therapeutics,biotech,operating,2
2163,c:7752,Alltop,web,operating,36
2164,c:77732,iText Software Corp.,software,operating,26
2166,c:77862,Toon Bee,software,operating,25
2167,c:77890,Checkd.In,public_relations,operating,20
2168,c:77973,Esperance Pharmaceuticals,biotech,operating,18
2172,c:78455,Dollars.com,web,operating,87
2174,c:78591,Ice Nine Biotechnologies,biotech,operating,38
2175,c:78720,AppGrooves,mobile,operating,80
2176,c:78850,LogicPad,web,operating,48
2177,c:78915,Airrands,ecommerce,operating,27
2178,c:79007,Milestone Pharmaceuticals,biotech,operating,61
2179,c:79103,uReach Technologies,mobile,operating,18
2181,c:79301,Nemu.it,mobile,operating,61
2182,c:79362,EventMobi,mobile,operating,78
2184,c:79538,BW Printworks,other,operating,2
2187,c:8006,Numedeon,games_video,operating,74
2189,c:80232,Jack Detroit,other,operating,37
2190,c:80251,Bose International Investement Fund,software,operating,96
2192,c:8044,Data Domain,enterprise,acquired,4
2193,c:80530,Ad Energy,other,operating,8
2194,c:80554,yable,mobile,operating,8
2195,c:8061,Skorpiostech,software,operating,20
2196,c:8062,Renkara Media Group,software,operating,80
2197,c:80720,Gamzee,games_video,closed,49
2198,c:8074,Acumen Solutions,consulting,operating,66
2199,c:80775,Yostro,public_relations,acquired,90
2200,c:81068,Intercom,software,operating,33
2201,c:8116,The Code Kitchen,web,operating,25
2207,c:81464,DQE Communications,public_relations,operating,63
2208,c:81540,Blue Origin,other,operating,5
2211,c:81685,INFINITE 3D GROUP,games_video,operating,74
2214,c:81956,JTM,software,operating,32
2215,c:82066,DDT Software,games_video,operating,1
2216,c:82219,StorageTreasures.com,other,operating,95
2217,c:82511,LocalEdge,other,operating,100
2218,c:82677,Playsaurus,games_video,operating,62
2220,c:82886,Dibsie,ecommerce,operating,5
2223,c:8309,jamcode,mobile,operating,60
2224,c:83273,Throne Media Group,advertising,operating,20
2225,c:83288,Member Desk,ecommerce,operating,13
2226,c:8338,iLium Software,software,operating,59
2229,c:83723,Pixowl,games_video,operating,70
2231,c:83830,Legitmix,software,operating,93
2232,c:839,Kaboose,web,acquired,4
2233,c:8397,Webalytics,web,operating,30
2234,c:841,Fastclick,web,acquired,100
2235,c:84492,Agility Speaks,software,operating,36
2236,c:84645,JGI,consulting,acquired,87
2237,c:8467,OGPlanet,software,operating,36
2238,c:84869,High Street Partners,software,operating,56
2240,c:8520,Hit Big Sports,web,operating,74
2241,c:85253,Innovative Card Solutions,ecommerce,operating,14
2242,c:85398,halleo,public_relations,operating,69
2243,c:854,LightSurf,web,acquired,17
2245,c:855,For-side,web,operating,65
2246,c:85798,AttendStar,software,operating,97
2248,c:85928,Bpartment,other,operating,27
2250,c:86597,Performance Partners,enterprise,operating,17
2252,c:8764,Imediasee,software,operating,91
2253,c:8772,DATAllegro,network_hosting,acquired,34
2254,c:89119,My Compliance Info,other,acquired,43
2255,c:8946,Broadbus Technologies,hardware,acquired,37
2256,c:9085,Local Marketers,web,closed,68
2258,c:9161,Identity.net,web,operating,43
2259,c:9263,RadioFrame,mobile,closed,9
2261,c:9434,Swell Pregnancy Guide,public_relations,operating,77
2262,c:9441,Jam-Mobile.com,software,operating,96
2263,c:9519,Classtell,web,operating,21
2265,c:99149,conceptbakery,advertising,operating,61
